1.0000e+00,0.0000e+00,0.0000e+00
9.9994e-01,-1.1351e-02,4.8816e-04
9.9996e-01,-7.9052e-03,3.0470e-03
9.9991e-01,-4.8349e-04,1.3356e-02
9.9992e-01,2.0991e-03,1.2101e-02
9.9983e-01,-6.1613e-04,1.8455e-02
9.9971e-01,1.3155e-03,2.3995e-02
9.9966e-01,-9.8025e-03,2.4154e-02
9.9935e-01,-3.9587e-03,3.5811e-02
9.9953e-01,1.4610e-03,3.0649e-02
9.9946e-01,5.7631e-03,3.2291e-02
9.9897e-01,5.8504e-03,4.4993e-02
9.9899e-01,1.2512e-02,4.3067e-02
9.9899e-01,1.3528e-02,4.2922e-02
9.9874e-01,1.6932e-02,4.7240e-02
9.9893e-01,1.6905e-02,4.3141e-02
9.9907e-01,2.0162e-02,3.8157e-02
9.9886e-01,2.1321e-02,4.2747e-02
9.9882e-01,1.9746e-02,4.4356e-02
9.9920e-01,1.9369e-02,3.4950e-02
9.9888e-01,2.2183e-02,4.1810e-02
9.9838e-01,2.0979e-02,5.2810e-02
9.9793e-01,2.8747e-02,5.7446e-02
9.9779e-01,2.7932e-02,6.0282e-02
9.9764e-01,2.6320e-02,6.3400e-02
9.9777e-01,2.2796e-02,6.2664e-02
9.9782e-01,2.0677e-02,6.2717e-02
9.9787e-01,1.8231e-02,6.2689e-02
9.9799e-01,1.8675e-02,6.0638e-02
9.9768e-01,2.0802e-02,6.4748e-02
9.9805e-01,1.5608e-02,6.0365e-02
9.9778e-01,1.7744e-02,6.4262e-02
9.9795e-01,2.1694e-02,6.0171e-02
9.9867e-01,2.0698e-02,4.7267e-02
9.9851e-01,1.0783e-02,5.3485e-02
9.9872e-01,1.6652e-02,4.7798e-02
9.9842e-01,2.6328e-02,4.9552e-02
9.9838e-01,2.3847e-02,5.1748e-02
9.9848e-01,2.3693e-02,4.9757e-02
9.9858e-01,2.6916e-02,4.5984e-02
9.9808e-01,3.2580e-02,5.2585e-02
9.9824e-01,3.5682e-02,4.7347e-02
9.9828e-01,3.3884e-02,4.7805e-02
9.9830e-01,4.0528e-02,4.1914e-02
9.9780e-01,4.7873e-02,4.5892e-02
9.9764e-01,4.2964e-02,5.3470e-02
9.9756e-01,4.6724e-02,5.1832e-02
9.9775e-01,3.7344e-02,5.5648e-02
9.9802e-01,3.3033e-02,5.3530e-02
9.9798e-01,3.3165e-02,5.4254e-02
9.9825e-01,3.4013e-02,4.8472e-02
9.9761e-01,4.0183e-02,5.6289e-02
9.9759e-01,3.9486e-02,5.7118e-02
9.9780e-01,4.7160e-02,4.6559e-02
9.9778e-01,4.5640e-02,4.8548e-02
9.9788e-01,4.2024e-02,4.9627e-02
9.9824e-01,4.3634e-02,4.0090e-02
9.9840e-01,4.5508e-02,3.3626e-02
9.9888e-01,4.0779e-02,2.3858e-02
9.9855e-01,4.5283e-02,2.9099e-02
9.9904e-01,3.4779e-02,2.6807e-02
9.9916e-01,3.0522e-02,2.7513e-02
9.9891e-01,4.1080e-02,2.1970e-02
9.9873e-01,4.5557e-02,2.1395e-02
9.9849e-01,4.6128e-02,2.9964e-02
9.9832e-01,4.6637e-02,3.4342e-02
9.9872e-01,4.1853e-02,2.8242e-02
9.9870e-01,4.2280e-02,2.8478e-02
9.9873e-01,4.2613e-02,2.6900e-02
9.9776e-01,5.8928e-02,3.1591e-02
9.9723e-01,6.6019e-02,3.4405e-02
9.9698e-01,7.3324e-02,2.5478e-02
9.9674e-01,7.5833e-02,2.7662e-02
9.9664e-01,7.5884e-02,3.0696e-02
9.9654e-01,7.6509e-02,3.2543e-02
9.9573e-01,8.4326e-02,3.7546e-02
9.9611e-01,7.7621e-02,4.1641e-02
9.9591e-01,8.0856e-02,4.0218e-02
9.9651e-01,7.3948e-02,3.8678e-02
9.9639e-01,7.6623e-02,3.6583e-02
9.9643e-01,7.6170e-02,3.6427e-02
9.9672e-01,7.1015e-02,3.8937e-02
9.9696e-01,7.2962e-02,2.7426e-02
9.9715e-01,7.0608e-02,2.6440e-02
9.9756e-01,6.7181e-02,1.9052e-02
9.9733e-01,7.0197e-02,2.0040e-02
9.9730e-01,6.9211e-02,2.4380e-02
