0.0000e+00,5.0000e-01,-8.6603e-01
6.1573e-03,5.0531e-01,-8.6292e-01
6.7099e-03,5.1940e-01,-8.5451e-01
1.1653e-02,5.2078e-01,-8.5361e-01
9.2184e-03,5.2278e-01,-8.5242e-01
1.6049e-02,5.2328e-01,-8.5201e-01
1.9748e-02,5.2400e-01,-8.5149e-01
2.5694e-02,5.2687e-01,-8.4956e-01
3.2447e-02,5.3096e-01,-8.4678e-01
2.5201e-02,5.3074e-01,-8.4716e-01
2.4149e-02,5.3693e-01,-8.4328e-01
3.5185e-02,5.2619e-01,-8.4964e-01
3.0032e-02,5.2654e-01,-8.4962e-01
2.9432e-02,5.2512e-01,-8.5052e-01
3.1489e-02,5.2151e-01,-8.5267e-01
2.8217e-02,5.1656e-01,-8.5578e-01
2.2281e-02,5.1623e-01,-8.5616e-01
2.5616e-02,5.1626e-01,-8.5605e-01
2.7692e-02,5.1873e-01,-8.5449e-01
1.9677e-02,5.2274e-01,-8.5227e-01
2.4218e-02,5.1942e-01,-8.5417e-01
3.3934e-02,5.2533e-01,-8.5022e-01
3.3936e-02,5.2336e-01,-8.5143e-01
3.7120e-02,5.1813e-01,-8.5450e-01
4.0752e-02,5.1614e-01,-8.5553e-01
4.1977e-02,5.1545e-01,-8.5589e-01
4.3522e-02,5.0837e-01,-8.6004e-01
4.4810e-02,5.0708e-01,-8.6073e-01
4.3164e-02,5.0064e-01,-8.6458e-01
4.5318e-02,5.0651e-01,-8.6104e-01
4.4528e-02,4.9927e-01,-8.6530e-01
4.6655e-02,5.0271e-01,-8.6320e-01
4.0822e-02,5.0821e-01,-8.6026e-01
2.9747e-02,5.1755e-01,-8.5514e-01
4.0046e-02,5.2095e-01,-8.5265e-01
3.2134e-02,5.2102e-01,-8.5294e-01
2.8665e-02,5.1984e-01,-8.5378e-01
3.2007e-02,5.1664e-01,-8.5560e-01
3.0143e-02,5.2105e-01,-8.5299e-01
2.5751e-02,5.1174e-01,-8.5875e-01
2.8594e-02,5.1081e-01,-8.5922e-01
2.1939e-02,5.1959e-01,-8.5413e-01
2.3179e-02,5.2095e-01,-8.5327e-01
1.5047e-02,5.1544e-01,-8.5679e-01
1.4260e-02,5.2093e-01,-8.5348e-01
2.3042e-02,5.2432e-01,-8.5121e-01
2.0127e-02,5.1855e-01,-8.5481e-01
2.7701e-02,5.2630e-01,-8.4985e-01
2.8108e-02,5.2712e-01,-8.4933e-01
2.8386e-02,5.3112e-01,-8.4682e-01
2.3319e-02,5.2664e-01,-8.4977e-01
2.7196e-02,5.2039e-01,-8.5349e-01
2.8672e-02,5.1494e-01,-8.5675e-01
1.6090e-02,5.0914e-01,-8.6053e-01
1.8179e-02,5.1451e-01,-8.5729e-01
2.0649e-02,5.1888e-01,-8.5460e-01
1.1885e-02,5.1539e-01,-8.5687e-01
4.9424e-03,5.2186e-01,-8.5302e-01
-8.9103e-04,5.2116e-01,-8.5346e-01
1.0756e-03,5.2371e-01,-8.5190e-01
4.6165e-03,5.2391e-01,-8.5176e-01
7.6181e-03,5.2034e-01,-8.5392e-01
-2.5837e-03,5.1974e-01,-8.5432e-01
-5.1203e-03,5.1485e-01,-8.5726e-01
1.8280e-03,5.1662e-01,-8.5622e-01
5.2533e-03,5.1760e-01,-8.5561e-01
2.7772e-03,5.1297e-01,-8.5840e-01
2.4599e-03,5.1802e-01,-8.5537e-01
1.4820e-03,5.0873e-01,-8.6093e-01
-2.2655e-03,5.0201e-01,-8.6486e-01
-3.9920e-03,5.0890e-01,-8.6081e-01
-1.5023e-02,5.0428e-01,-8.6341e-01
-1.4153e-02,5.0156e-01,-8.6501e-01
-1.1133e-02,4.9716e-01,-8.6759e-01
-1.0363e-02,5.0266e-01,-8.6442e-01
-1.0314e-02,5.0584e-01,-8.6257e-01
-3.6263e-03,5.0847e-01,-8.6107e-01
-5.5959e-03,4.9975e-01,-8.6615e-01
-3.4064e-03,4.9913e-01,-8.6652e-01
-6.5787e-03,4.9923e-01,-8.6645e-01
-6.5553e-03,4.9992e-01,-8.6605e-01
-2.5616e-03,5.0817e-01,-8.6126e-01
-1.3086e-02,5.0354e-01,-8.6387e-01
-1.2963e-02,5.0602e-01,-8.6243e-01
-1.7342e-02,5.0263e-01,-8.6433e-01
-1.8851e-02,5.1285e-01,-8.5827e-01
-1.4342e-02,5.0969e-01,-8.6024e-01
