0.0000e+00,8.6603e-01,5.0000e-01
1.6396e-02,8.6822e-01,4.9592e-01
3.9166e-03,8.6871e-01,4.9530e-01
-1.0052e-02,8.8684e-01,4.6196e-01
-3.0022e-02,8.9863e-01,4.3768e-01
-4.7913e-02,9.1463e-01,4.0144e-01
-9.7518e-02,9.2800e-01,3.5958e-01
-1.5106e-01,9.3373e-01,3.2455e-01
-2.2509e-01,9.2546e-01,3.0472e-01
-2.8390e-01,9.1383e-01,2.9036e-01
-3.5556e-01,8.9211e-01,2.7878e-01
-4.1040e-01,8.7205e-01,2.6665e-01
-4.8830e-01,8.3476e-01,2.5442e-01
-5.3865e-01,7.9830e-01,2.6940e-01
-5.8795e-01,7.5809e-01,2.8217e-01
-6.1476e-01,7.2883e-01,3.0144e-01
-6.5335e-01,6.8305e-01,3.2647e-01
-6.7325e-01,6.4789e-01,3.5632e-01
-6.7500e-01,6.3545e-01,3.7492e-01
-6.8497e-01,6.0786e-01,4.0165e-01
-6.9210e-01,5.8524e-01,4.2247e-01
-6.8834e-01,5.8196e-01,4.3302e-01
-6.9314e-01,5.7815e-01,4.3047e-01
-6.8620e-01,5.9216e-01,4.2246e-01
-6.9445e-01,5.9362e-01,4.0664e-01
-7.0570e-01,5.9681e-01,3.8185e-01
-7.3616e-01,5.8905e-01,3.3330e-01
-7.6542e-01,5.6073e-01,3.1578e-01
-7.8605e-01,5.5250e-01,2.7724e-01
-8.2574e-01,5.0899e-01,2.4306e-01
-8.6288e-01,4.6052e-01,2.0824e-01
-9.0083e-01,3.9194e-01,1.8677e-01
-9.3117e-01,3.1874e-01,1.7701e-01
-9.4842e-01,2.5107e-01,1.9356e-01
-9.6667e-01,1.6661e-01,1.9440e-01
-9.7039e-01,1.0664e-01,2.1672e-01
-9.6667e-01,4.6501e-02,2.5177e-01
-9.5769e-01,6.5949e-04,2.8782e-01
-9.4825e-01,-3.3287e-02,3.1578e-01
-9.3083e-01,-7.4026e-02,3.5787e-01
-9.1810e-01,-7.3962e-02,3.8940e-01
-9.0443e-01,-8.0146e-02,4.1903e-01
-9.0130e-01,-7.4003e-02,4.2683e-01
-8.9546e-01,-6.5813e-02,4.4024e-01
-8.9049e-01,-5.7685e-02,4.5133e-01
-8.9352e-01,-4.8492e-02,4.4639e-01
-8.9241e-01,-6.1862e-02,4.4696e-01
-9.0068e-01,-7.4619e-02,4.2803e-01
-9.0092e-01,-1.1736e-01,4.1781e-01
-9.0876e-01,-1.4062e-01,3.9291e-01
-9.0517e-01,-1.8210e-01,3.8407e-01
-9.0041e-01,-2.4172e-01,3.6171e-01
-8.8365e-01,-3.0775e-01,3.5278e-01
-8.6120e-01,-3.7918e-01,3.3845e-01
-8.3191e-01,-4.4096e-01,3.3687e-01
-7.9564e-01,-5.0290e-01,3.3770e-01
-7.4851e-01,-5.6390e-01,3.4894e-01
-6.8158e-01,-6.3234e-01,3.6824e-01
-6.2934e-01,-6.7235e-01,3.8972e-01
-5.6771e-01,-7.0249e-01,4.2920e-01
-5.2422e-01,-7.1896e-01,4.5640e-01
-4.8806e-01,-7.1448e-01,5.0132e-01
-4.6227e-01,-7.0711e-01,5.3507e-01
-4.3516e-01,-7.0587e-01,5.5891e-01
-4.2323e-01,-6.9875e-01,5.7673e-01
-4.1023e-01,-6.9748e-01,5.8757e-01
-4.1363e-01,-7.0232e-01,5.7936e-01
-4.0918e-01,-7.0587e-01,5.7821e-01
-4.1370e-01,-7.1982e-01,5.5742e-01
-4.3531e-01,-7.2653e-01,5.3166e-01
-4.2858e-01,-7.5025e-01,5.0343e-01
-4.2324e-01,-7.6533e-01,4.8491e-01
-4.0240e-01,-8.0292e-01,4.3977e-01
-3.3675e-01,-8.3971e-01,4.2601e-01
-2.8322e-01,-8.6389e-01,4.1651e-01
-2.1690e-01,-8.9020e-01,4.0062e-01
-1.5730e-01,-9.0868e-01,3.8673e-01
-9.3556e-02,-9.2274e-01,3.7389e-01
-3.9886e-03,-9.2408e-01,3.8218e-01
