0.0000e+00,8.1915e-01,5.7358e-01
-2.2947e-02,8.1899e-01,5.7335e-01
-4.6446e-02,8.1894e-01,5.7200e-01
-7.0993e-02,8.1878e-01,5.6970e-01
-9.6987e-02,8.1821e-01,5.6669e-01
-1.2470e-01,8.1680e-01,5.6329e-01
-1.5423e-01,8.1410e-01,5.5988e-01
-1.8551e-01,8.0963e-01,5.5685e-01
-2.1830e-01,8.0296e-01,5.5462e-01
-2.5219e-01,7.9372e-01,5.5354e-01
-2.8664e-01,7.8167e-01,5.5393e-01
-3.2101e-01,7.6667e-01,5.5603e-01
-3.5462e-01,7.4879e-01,5.5997e-01
-3.8679e-01,7.2820e-01,5.6579e-01
-4.1691e-01,7.0524e-01,5.7342e-01
-4.4447e-01,6.8038e-01,5.8269e-01
-4.6910e-01,6.5416e-01,5.9332e-01
-4.9060e-01,6.2714e-01,6.0499e-01
-5.0895e-01,5.9991e-01,6.1732e-01
-5.2432e-01,5.7298e-01,6.2991e-01
-5.3701e-01,5.4679e-01,6.4237e-01
-5.4748e-01,5.2163e-01,6.5434e-01
-5.5624e-01,4.9766e-01,6.6553e-01
-5.6385e-01,4.7486e-01,6.7571e-01
-5.7085e-01,4.5307e-01,6.8473e-01
-5.7773e-01,4.3200e-01,6.9253e-01
-5.8487e-01,4.1123e-01,6.9915e-01
-5.9250e-01,3.9028e-01,7.0471e-01
-6.0072e-01,3.6864e-01,7.0940e-01
-6.0944e-01,3.4580e-01,7.1345e-01
-6.1843e-01,3.2132e-01,7.1714e-01
-6.2730e-01,2.9488e-01,7.2079e-01
-6.3557e-01,2.6627e-01,7.2467e-01
-6.4267e-01,2.3546e-01,7.2906e-01
-6.4802e-01,2.0259e-01,7.3419e-01
-6.5105e-01,1.6796e-01,7.4022e-01
-6.5128e-01,1.3204e-01,7.4726e-01
-6.4835e-01,9.5392e-02,7.5535e-01
-6.4203e-01,5.8696e-02,7.6443e-01
-6.3229e-01,2.2642e-02,7.7440e-01
-6.1927e-01,-1.2098e-02,7.8509e-01
-6.0325e-01,-4.4920e-02,7.9629e-01
-5.8470e-01,-7.5342e-02,8.0774e-01
-5.6417e-01,-1.0303e-01,8.1921e-01
-5.4227e-01,-1.2783e-01,8.3042e-01
-5.1964e-01,-1.4978e-01,8.4115e-01
-4.9687e-01,-1.6906e-01,8.5120e-01
-4.7446e-01,-1.8605e-01,8.6039e-01
-4.5279e-01,-2.0121e-01,8.6862e-01
-4.3209e-01,-2.1510e-01,8.7580e-01
-4.1241e-01,-2.2830e-01,8.8193e-01
-3.9365e-01,-2.4137e-01,8.8701e-01
-3.7553e-01,-2.5479e-01,8.9110e-01
-3.5767e-01,-2.6895e-01,8.9428e-01
-3.3956e-01,-2.8406e-01,8.9667e-01
-3.2065e-01,-3.0020e-01,8.9837e-01
-3.0041e-01,-3.1726e-01,8.9950e-01
-2.7832e-01,-3.3494e-01,9.0020e-01
-2.5398e-01,-3.5283e-01,9.0056e-01
-2.2710e-01,-3.7036e-01,9.0070e-01
-1.9757e-01,-3.8692e-01,9.0070e-01
-1.6544e-01,-4.0184e-01,9.0064e-01
-1.3097e-01,-4.1449e-01,9.0058e-01
-9.4559e-02,-4.2433e-01,9.0056e-01
-5.6755e-02,-4.3092e-01,9.0060e-01
-1.8211e-02,-4.3399e-01,9.0073e-01
2.0373e-02,-4.3345e-01,9.0095e-01
5.8296e-02,-4.2939e-01,9.0124e-01
9.4913e-02,-4.2209e-01,9.0157e-01
1.2968e-01,-4.1198e-01,9.0192e-01
1.6220e-01,-3.9962e-01,9.0222e-01
1.9224e-01,-3.8564e-01,9.0240e-01
2.1974e-01,-3.7067e-01,9.0240e-01
2.4483e-01,-3.5535e-01,9.0210e-01
2.6780e-01,-3.4020e-01,9.0141e-01
2.8906e-01,-3.2564e-01,9.0022e-01
3.0912e-01,-3.1195e-01,8.9840e-01
3.2852e-01,-2.9921e-01,8.9585e-01
3.4781e-01,-2.8735e-01,8.9244e-01
3.6747e-01,-2.7612e-01,8.8810e-01
3.8790e-01,-2.6513e-01,8.8274e-01
4.0935e-01,-2.5389e-01,8.7634e-01
4.3192e-01,-2.4182e-01,8.6889e-01
4.5554e-01,-2.2835e-01,8.6043e-01
4.7998e-01,-2.1291e-01,8.5105e-01
5.0485e-01,-1.9503e-01,8.4089e-01
5.2962e-01,-1.7437e-01,8.3012e-01
5.5371e-01,-1.5073e-01,8.1895e-01
