0.0000e+00,8.6603e-01,5.0000e-01
9.5480e-03,8.6286e-01,5.0535e-01
5.1724e-03,8.5450e-01,5.1943e-01
-6.5427e-03,8.5369e-01,5.2074e-01
-8.1154e-03,8.5247e-01,5.2272e-01
-9.1322e-03,8.5216e-01,5.2320e-01
-1.3694e-02,8.5172e-01,5.2382e-01
-4.3983e-03,8.4989e-01,5.2694e-01
-1.5662e-02,8.4739e-01,5.3074e-01
-1.7504e-02,8.4753e-01,5.3046e-01
-2.2198e-02,8.4360e-01,5.3651e-01
-2.8645e-02,8.5035e-01,5.2544e-01
-3.3307e-02,8.5006e-01,5.2563e-01
-3.4045e-02,8.5092e-01,5.2419e-01
-3.9073e-02,8.5308e-01,5.2032e-01
-3.6753e-02,8.5608e-01,5.1553e-01
-3.6959e-02,8.5621e-01,5.1530e-01
-4.0321e-02,8.5616e-01,5.1513e-01
-3.9882e-02,8.5471e-01,5.1757e-01
-3.4777e-02,8.5227e-01,5.2194e-01
-4.0666e-02,8.5423e-01,5.1830e-01
-4.5580e-02,8.5064e-01,5.2377e-01
-5.4541e-02,8.5162e-01,5.2131e-01
-5.5102e-02,8.5485e-01,5.1595e-01
-5.5241e-02,8.5610e-01,5.1385e-01
-5.1811e-02,8.5662e-01,5.1335e-01
-4.9666e-02,8.6089e-01,5.0636e-01
-4.7481e-02,8.6170e-01,5.0518e-01
-4.6505e-02,8.6545e-01,4.9883e-01
-5.0707e-02,8.6198e-01,5.0440e-01
-4.3644e-02,8.6630e-01,4.9761e-01
-4.7622e-02,8.6428e-01,5.0076e-01
-4.9242e-02,8.6096e-01,5.0628e-01
-4.2162e-02,8.5541e-01,5.1624e-01
-3.7057e-02,8.5352e-01,5.1974e-01
-3.9107e-02,8.5338e-01,5.1981e-01
-4.8237e-02,8.5386e-01,5.1826e-01
-4.7139e-02,8.5587e-01,5.1504e-01
-4.6136e-02,8.5320e-01,5.1954e-01
-4.6646e-02,8.5872e-01,5.1032e-01
-5.4854e-02,8.5907e-01,5.0890e-01
-5.5078e-02,8.5367e-01,5.1790e-01
-5.3816e-02,8.5292e-01,5.1927e-01
-5.6328e-02,8.5597e-01,5.1395e-01
-6.4765e-02,8.5225e-01,5.1910e-01
-6.4607e-02,8.5044e-01,5.2209e-01
-6.6817e-02,8.5377e-01,5.1635e-01
-6.1024e-02,8.4948e-01,5.2408e-01
-5.6272e-02,8.4915e-01,5.2515e-01
-5.6900e-02,8.4665e-01,5.2910e-01
-5.4431e-02,8.4941e-01,5.2492e-01
-6.3588e-02,8.5298e-01,5.1805e-01
-6.3241e-02,8.5632e-01,5.1256e-01
-6.4288e-02,8.5939e-01,5.0726e-01
-6.4105e-02,8.5627e-01,5.1253e-01
-6.1664e-02,8.5381e-01,5.1691e-01
-5.8051e-02,8.5584e-01,5.1397e-01
-5.6367e-02,8.5182e-01,5.2080e-01
-4.7237e-02,8.5249e-01,5.2061e-01
-5.3815e-02,8.5069e-01,5.2290e-01
-4.3668e-02,8.5106e-01,5.2324e-01
-4.0379e-02,8.5341e-01,5.1967e-01
-4.6514e-02,8.5334e-01,5.1928e-01
-5.0070e-02,8.5607e-01,5.1443e-01
-5.4975e-02,8.5497e-01,5.1575e-01
-5.7678e-02,8.5435e-01,5.1648e-01
-5.0414e-02,8.5738e-01,5.1220e-01
-5.0917e-02,8.5432e-01,5.1724e-01
-5.0371e-02,8.5987e-01,5.0802e-01
-6.6824e-02,8.6285e-01,5.0102e-01
-7.4339e-02,8.5829e-01,5.0776e-01
-7.6157e-02,8.6042e-01,5.0386e-01
-7.9471e-02,8.6179e-01,5.0100e-01
-8.1097e-02,8.6433e-01,4.9634e-01
-8.2494e-02,8.6109e-01,5.0171e-01
-9.1729e-02,8.5850e-01,5.0455e-01
-8.8010e-02,8.5757e-01,5.0678e-01
-9.0133e-02,8.6239e-01,4.9816e-01
-8.3383e-02,8.6336e-01,4.9765e-01
-8.4653e-02,8.6308e-01,4.9793e-01
-8.4177e-02,8.6271e-01,4.9864e-01
-8.0948e-02,8.5833e-01,5.0668e-01
-7.6840e-02,8.6089e-01,5.0296e-01
-7.4273e-02,8.5963e-01,5.0549e-01
-6.7642e-02,8.6189e-01,5.0256e-01
-7.0526e-02,8.5560e-01,5.1281e-01
-7.1964e-02,8.5757e-01,5.0931e-01
