0.0000e+00,8.6603e-01,5.0000e-01
7.0857e-04,8.6913e-01,4.9458e-01
-4.9106e-03,8.7581e-01,4.8264e-01
-1.6245e-02,8.8614e-01,4.6313e-01
-3.5417e-02,8.9807e-01,4.3842e-01
-6.5604e-02,9.1025e-01,4.0882e-01
-1.0824e-01,9.1902e-01,3.7907e-01
-1.5811e-01,9.2457e-01,3.4666e-01
-2.1868e-01,9.2177e-01,3.2019e-01
-2.8089e-01,9.1185e-01,2.9940e-01
-3.4958e-01,8.9154e-01,2.8802e-01
-4.1612e-01,8.6289e-01,2.8683e-01
-4.8064e-01,8.2634e-01,2.9350e-01
-5.3821e-01,7.8399e-01,3.0934e-01
-5.8508e-01,7.3971e-01,3.3242e-01
-6.2007e-01,6.9554e-01,3.6297e-01
-6.4529e-01,6.5364e-01,3.9541e-01
-6.6162e-01,6.1450e-01,4.2971e-01
-6.6886e-01,5.8322e-01,4.6096e-01
-6.6882e-01,5.6332e-01,4.8512e-01
-6.6530e-01,5.4947e-01,5.0543e-01
-6.6129e-01,5.4407e-01,5.1641e-01
-6.5973e-01,5.4281e-01,5.1973e-01
-6.6211e-01,5.4439e-01,5.1502e-01
-6.6859e-01,5.4530e-01,5.0560e-01
-6.8673e-01,5.4287e-01,4.8342e-01
-7.1024e-01,5.3488e-01,4.5767e-01
-7.3978e-01,5.1973e-01,4.2732e-01
-7.7420e-01,4.9339e-01,3.9645e-01
-8.0969e-01,4.5921e-01,3.6542e-01
-8.4565e-01,4.1262e-01,3.3856e-01
-8.7925e-01,3.5770e-01,3.1460e-01
-9.0788e-01,2.9189e-01,3.0091e-01
-9.2965e-01,2.2212e-01,2.9396e-01
-9.4330e-01,1.4888e-01,2.9667e-01
-9.4668e-01,8.2632e-02,3.1140e-01
-9.4220e-01,1.6713e-02,3.3463e-01
-9.3077e-01,-4.1634e-02,3.6323e-01
-9.1455e-01,-8.6607e-02,3.9510e-01
-8.9766e-01,-1.2287e-01,4.2322e-01
-8.8075e-01,-1.4583e-01,4.5057e-01
-8.6446e-01,-1.5924e-01,4.7681e-01
-8.5173e-01,-1.6616e-01,4.9694e-01
-8.4375e-01,-1.6803e-01,5.0976e-01
-8.4218e-01,-1.6570e-01,5.1311e-01
-8.4225e-01,-1.6945e-01,5.1176e-01
-8.4815e-01,-1.7629e-01,4.9957e-01
-8.5846e-01,-1.8932e-01,4.7667e-01
-8.6686e-01,-2.1153e-01,4.5145e-01
-8.7530e-01,-2.4289e-01,4.1815e-01
-8.7897e-01,-2.8309e-01,3.8377e-01
-8.7477e-01,-3.3200e-01,3.5292e-01
-8.6168e-01,-3.8877e-01,3.2613e-01
-8.3840e-01,-4.5113e-01,3.0588e-01
-8.0555e-01,-5.1524e-01,2.9260e-01
-7.6394e-01,-5.7799e-01,2.8693e-01
-7.1477e-01,-6.3579e-01,2.9132e-01
-6.6419e-01,-6.8214e-01,3.0583e-01
-6.1500e-01,-7.1709e-01,3.2796e-01
-5.6579e-01,-7.4574e-01,3.5179e-01
-5.1959e-01,-7.6420e-01,3.8212e-01
-4.8166e-01,-7.7478e-01,4.0954e-01
-4.5013e-01,-7.7780e-01,4.3865e-01
-4.2772e-01,-7.7577e-01,4.6393e-01
-4.1362e-01,-7.7277e-01,4.8140e-01
-4.0991e-01,-7.6772e-01,4.9252e-01
-4.0745e-01,-7.6797e-01,4.9417e-01
-4.0830e-01,-7.7214e-01,4.8691e-01
-4.0889e-01,-7.8172e-01,4.7088e-01
-4.0700e-01,-7.9706e-01,4.4614e-01
-3.9990e-01,-8.1636e-01,4.1668e-01
-3.8036e-01,-8.4069e-01,3.8543e-01
-3.4514e-01,-8.7002e-01,3.5206e-01
-3.0216e-01,-8.9834e-01,3.1889e-01
-2.4967e-01,-9.2354e-01,2.9109e-01
-1.9263e-01,-9.4421e-01,2.6714e-01
-1.2362e-01,-9.5979e-01,2.5202e-01
-5.2934e-02,-9.6746e-01,2.4741e-01
1.9345e-02,-9.6733e-01,2.5277e-01
