0.0000e+00,8.1915e-01,5.7358e-01
-4.6912e-04,8.2250e-01,5.6877e-01
-3.6137e-03,8.3193e-01,5.5487e-01
-1.1943e-02,8.4652e-01,5.3222e-01
-2.7744e-02,8.6476e-01,5.0142e-01
-5.2960e-02,8.8460e-01,4.6333e-01
-8.9054e-02,9.0354e-01,4.1915e-01
-1.3687e-01,9.1874e-01,3.7039e-01
-1.9650e-01,9.2718e-01,3.1894e-01
-2.6719e-01,9.2593e-01,2.6697e-01
-3.4728e-01,9.1233e-01,2.1689e-01
-4.3424e-01,8.8437e-01,1.7125e-01
-5.2478e-01,8.4086e-01,1.3254e-01
-6.1510e-01,7.8169e-01,1.0301e-01
-7.0119e-01,7.0796e-01,8.4432e-02
-7.7922e-01,6.2188e-01,7.7985e-02
-8.4589e-01,5.2669e-01,8.4075e-02
-8.9878e-01,4.2629e-01,1.0231e-01
-9.3654e-01,3.2494e-01,1.3156e-01
-9.5899e-01,2.2678e-01,1.7004e-01
-9.6705e-01,1.3551e-01,2.1551e-01
-9.6259e-01,5.4102e-02,2.6549e-01
-9.4815e-01,-1.5419e-02,3.1745e-01
-9.2666e-01,-7.1997e-02,3.6895e-01
-9.0116e-01,-1.1553e-01,4.1780e-01
-8.7458e-01,-1.4677e-01,4.6214e-01
-8.4949e-01,-1.6716e-01,5.0042e-01
-8.2803e-01,-1.7867e-01,5.3145e-01
-8.1177e-01,-1.8365e-01,5.5434e-01
-8.0169e-01,-1.8467e-01,5.6850e-01
-7.9814e-01,-1.8437e-01,5.7357e-01
-8.0087e-01,-1.8539e-01,5.6943e-01
-8.0901e-01,-1.9021e-01,5.5617e-01
-8.2113e-01,-2.0109e-01,5.3414e-01
-8.3529e-01,-2.1995e-01,5.0390e-01
-8.4908e-01,-2.4826e-01,4.6630e-01
-8.5974e-01,-2.8693e-01,4.2251e-01
-8.6434e-01,-3.3618e-01,3.7403e-01
-8.5991e-01,-3.9550e-01,3.2270e-01
